x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,index,label
63,1,124242,9,0,8,5,3,1,0,0,40,22838,-1.0
66,1,142723,3,6,2,4,1,0,0,0,40,31198,-1.0
38,1,269323,9,0,8,5,1,1,0,0,40,1322,1.0
28,1,354095,10,4,4,3,1,0,0,0,40,2265,-1.0
32,1,390997,2,4,10,3,0,1,0,0,50,24790,-1.0
37,1,87076,9,4,11,2,1,1,0,0,40,25613,-1.0
52,2,318351,10,0,5,0,1,0,0,0,40,3529,1.0
37,0,125933,9,0,8,5,1,1,0,0,40,7827,1.0
42,1,378384,15,0,12,5,1,1,0,1902,60,15829,1.0
26,1,108542,9,4,7,2,1,1,0,0,35,20794,-1.0
37,1,217838,3,5,6,4,1,0,0,0,40,709,-1.0
35,1,103605,7,0,10,5,1,1,0,0,40,26988,-1.0
64,0,301383,12,0,3,5,1,1,9386,0,45,23268,1.0
21,1,163870,10,4,8,2,1,1,0,0,40,22677,-1.0
29,1,358124,9,4,6,1,3,0,0,0,52,9608,-1.0
23,0,344394,10,0,8,1,1,0,0,0,40,25202,-1.0
20,2,141453,10,4,5,2,1,0,0,0,10,183,-1.0
56,8,50791,14,2,4,3,1,1,0,1876,60,25937,-1.0
38,3,140854,13,0,7,5,1,1,0,0,50,16193,1.0
51,1,102904,9,2,4,4,1,0,0,0,43,6431,-1.0
54,1,171924,13,0,14,5,1,1,0,0,48,14943,-1.0
23,1,410439,9,4,8,2,1,1,0,0,25,26442,-1.0
28,3,201186,9,0,4,5,3,1,99999,0,40,3346,1.0
33,8,295591,2,6,7,3,1,1,0,0,40,6692,-1.0
57,1,35884,9,2,6,3,1,0,0,0,40,30967,-1.0
25,1,212495,13,4,3,2,1,1,0,1340,40,22456,-1.0
25,1,333677,9,4,11,2,1,1,0,0,36,18295,-1.0
45,1,88781,13,0,7,5,1,1,0,0,40,31974,1.0
44,1,106682,9,0,4,5,1,1,0,0,60,21280,-1.0
36,1,202662,14,0,12,5,1,1,0,0,40,30995,1.0
46,1,185385,9,0,4,5,1,1,0,0,65,14404,1.0
27,1,207611,13,4,3,2,1,0,0,0,40,18578,-1.0
32,1,143604,6,6,6,3,3,0,0,0,37,14084,-1.0
23,1,181820,9,5,7,2,1,1,0,0,53,29802,-1.0
23,1,119838,13,4,12,2,1,1,0,0,50,11036,-1.0
32,1,340917,9,4,2,3,1,1,0,0,40,4966,-1.0
35,1,227571,4,0,2,5,1,1,0,0,40,11142,-1.0
43,0,144778,13,4,3,3,1,1,0,0,40,25662,1.0
71,1,269708,13,2,14,2,1,0,2329,0,16,6041,-1.0
42,1,162003,16,4,12,3,1,1,0,0,36,12520,1.0
30,1,58582,13,4,7,2,1,1,0,0,10,24093,-1.0
44,1,98779,6,0,11,5,1,1,4386,0,60,28470,-1.0
33,1,248584,10,0,6,5,1,1,0,0,50,1559,-1.0
43,1,293305,13,0,4,5,1,1,0,1887,40,14755,1.0
55,1,196126,13,5,7,3,1,1,0,0,40,1522,-1.0
19,1,89397,9,4,6,2,1,1,0,0,40,4054,-1.0
21,2,176356,10,4,5,2,1,0,0,0,10,5521,-1.0
21,1,111676,10,4,6,3,1,0,0,0,40,25101,-1.0
33,1,159888,9,0,0,5,1,1,0,0,40,13513,-1.0
32,1,47932,9,0,2,5,1,1,0,0,40,5726,-1.0
51,8,353281,9,5,6,4,1,0,0,0,20,25039,-1.0
70,2,173736,13,0,5,5,1,1,0,0,6,14599,-1.0
25,1,476334,9,0,4,5,1,1,0,0,48,24839,-1.0
56,8,53366,7,0,7,5,1,1,0,0,20,26157,-1.0
32,2,282622,9,2,5,4,1,0,0,0,28,13495,-1.0
20,2,162667,7,4,5,4,1,1,0,0,40,23836,-1.0
36,1,68089,9,4,11,4,4,0,0,0,40,25075,-1.0
53,1,198824,13,4,3,4,1,0,0,0,40,16063,-1.0
48,1,313925,12,0,12,0,1,0,0,0,30,7526,1.0
31,1,66815,9,0,7,5,1,1,0,0,50,32340,-1.0
22,1,412316,9,4,4,1,3,1,0,0,40,27608,-1.0
37,1,189674,13,5,3,4,3,0,0,0,40,7127,-1.0
36,2,139770,10,2,5,2,1,0,0,0,32,10008,-1.0
37,1,73471,13,0,3,5,1,1,0,1887,47,6794,1.0
33,1,158688,10,0,0,5,1,1,0,0,40,17892,-1.0
20,1,105686,9,4,11,3,1,1,0,0,40,21482,-1.0
37,1,125550,9,2,4,3,1,0,0,0,60,19734,-1.0
40,1,168538,9,0,4,5,1,1,0,0,60,2874,1.0
17,1,266134,6,4,6,2,1,1,0,0,12,9884,-1.0
22,1,201268,13,4,4,2,1,0,0,0,15,3742,-1.0
22,4,264102,10,4,6,1,3,1,0,0,39,23368,-1.0
27,5,332785,9,4,1,2,1,1,0,0,38,20775,-1.0
49,0,216453,11,2,3,4,3,0,0,0,45,22868,-1.0
25,2,126797,9,6,5,3,1,1,0,0,40,31854,-1.0
55,5,99131,9,0,12,1,1,0,0,2246,40,30597,1.0
37,5,108540,9,0,7,5,1,1,0,0,40,20026,-1.0
51,5,155118,14,0,12,0,1,0,0,0,70,18547,1.0
53,1,270546,9,2,9,3,1,0,0,0,20,24265,-1.0
23,1,204209,10,4,2,2,1,1,0,0,10,9342,-1.0
40,0,346532,10,0,8,5,3,1,0,0,40,31843,1.0
41,1,204046,9,0,7,5,1,1,0,0,40,5268,-1.0
39,1,144608,13,4,12,3,1,1,0,0,40,13255,1.0
27,1,314240,12,4,3,3,1,1,3325,0,40,5610,-1.0
29,1,273051,13,0,3,5,1,1,0,0,52,16783,1.0
41,5,37848,9,4,6,4,1,0,0,0,25,13849,-1.0
26,1,159732,10,0,3,5,1,1,0,0,60,31162,-1.0
50,5,191025,14,2,3,3,1,0,4650,0,70,8372,-1.0
18,1,152004,7,4,6,2,3,1,0,0,20,31166,-1.0
31,4,440129,10,2,1,3,1,1,0,0,40,20628,1.0
48,1,121253,13,6,4,4,1,0,0,2472,70,22291,1.0
32,3,161153,9,0,10,5,1,1,0,1902,55,31207,1.0
18,1,201901,9,4,2,2,1,0,0,1719,15,8656,-1.0
49,4,122066,14,0,12,5,1,1,0,0,45,842,1.0
30,1,280069,10,4,4,3,1,0,0,0,48,19039,-1.0
33,1,157568,9,0,11,5,1,1,0,0,40,22882,-1.0
48,8,181758,16,4,12,4,1,0,0,0,60,15231,1.0
62,1,88055,10,0,8,5,1,1,0,0,60,2888,1.0
33,1,117983,9,4,8,3,1,0,0,0,41,31809,-1.0
56,0,67153,14,0,3,5,1,1,0,0,40,20666,1.0
24,3,493034,9,4,6,3,3,1,13550,0,50,11675,1.0
26,1,164488,13,4,3,3,1,1,0,0,10,7997,-1.0
21,1,148444,10,4,4,2,1,0,0,0,25,18405,-1.0
43,1,186396,5,4,11,3,1,0,0,0,20,30029,-1.0
28,1,60374,9,0,6,2,1,0,0,0,35,9752,-1.0
55,1,141326,9,0,7,5,1,1,0,0,40,30252,1.0
32,0,131534,9,4,3,3,3,0,0,0,40,16002,-1.0
37,1,292855,11,0,12,0,1,0,0,1887,35,3006,1.0
43,1,198330,14,3,12,4,3,0,0,0,37,30831,-1.0
18,1,452452,6,4,9,2,3,0,0,0,20,30652,-1.0
44,1,225879,10,0,8,0,0,0,0,0,30,6655,1.0
35,8,264627,7,2,3,4,1,0,0,0,84,20236,-1.0
37,1,137229,11,2,4,3,1,1,0,0,45,28302,1.0
59,1,384246,16,0,12,5,1,1,0,0,50,19523,-1.0
28,8,160786,9,4,7,2,1,1,0,0,40,31435,-1.0
43,1,34007,9,0,7,5,1,1,0,0,40,23375,1.0
20,1,137300,11,4,11,4,1,0,0,0,40,7961,-1.0
32,8,103642,9,0,3,5,1,1,0,0,55,12948,-1.0
60,1,120067,5,0,10,5,1,1,0,0,45,23031,-1.0
52,1,270142,11,5,3,4,3,0,0,0,60,17009,-1.0
47,5,272182,10,4,8,3,3,1,0,0,40,12938,-1.0
55,1,254516,5,4,2,1,3,1,0,0,37,10932,-1.0
28,1,172891,9,0,10,5,1,1,0,0,50,17656,-1.0
62,5,208266,11,2,8,3,3,0,0,0,40,26850,-1.0
40,4,269733,11,4,7,3,1,1,0,0,40,12922,-1.0
52,1,175714,12,0,3,5,1,1,0,0,55,3544,1.0
17,1,136363,6,4,6,2,1,1,0,0,20,8710,-1.0
58,8,35551,13,0,3,5,1,1,0,0,70,18984,1.0
26,8,253899,13,2,4,3,1,1,0,0,40,23726,-1.0
31,1,182237,12,0,4,5,1,1,4386,0,45,12498,1.0
21,2,175166,10,4,5,2,1,0,2176,0,40,31344,-1.0
30,4,126414,13,6,8,3,1,1,0,0,40,3545,-1.0
41,1,203761,13,0,12,5,1,1,0,0,40,23927,1.0
44,1,165346,14,0,3,5,1,1,0,0,40,24074,1.0
31,1,399052,5,0,10,0,1,0,0,0,42,49,-1.0
36,5,52532,16,0,12,5,1,1,0,1887,50,7194,1.0
58,1,137506,9,0,11,5,1,1,0,0,40,7924,-1.0
52,1,144361,11,0,7,5,1,1,0,1902,40,2660,1.0
57,2,300104,3,0,5,5,1,1,7298,0,84,695,1.0
71,1,180733,14,4,6,3,1,0,0,0,20,1700,-1.0
17,1,209949,7,4,4,2,1,0,0,1602,12,27258,-1.0
37,5,174924,10,2,1,4,1,1,0,0,48,10901,-1.0
34,1,272411,13,4,8,3,1,0,0,0,40,8398,-1.0
48,3,185041,9,0,7,5,1,1,7298,0,50,28538,1.0
32,1,185480,11,2,6,4,1,0,0,0,40,4033,-1.0
39,1,219155,9,0,11,5,1,1,0,0,43,22800,-1.0
58,1,285885,5,2,6,4,1,0,0,0,40,15306,-1.0
21,1,189013,10,4,4,2,1,0,0,0,35,8575,-1.0
58,3,329793,13,0,3,5,1,1,0,0,45,7593,1.0
60,1,52900,4,0,0,5,1,1,0,0,40,14043,-1.0
34,4,154246,13,2,12,3,1,1,4865,0,55,7078,-1.0
64,1,46087,13,2,3,3,1,0,0,0,50,25814,-1.0
78,1,180239,14,3,7,4,2,1,0,0,40,12792,-1.0
58,1,193568,7,3,6,3,1,0,0,0,40,5276,-1.0
52,1,174964,9,0,4,5,1,1,0,0,40,27520,1.0
50,1,238959,10,0,8,5,1,1,0,0,45,116,1.0
22,1,197838,13,4,3,3,1,1,0,0,40,2956,-1.0
26,2,182332,11,0,5,0,1,0,0,0,40,13652,-1.0
63,1,174826,9,2,6,3,1,0,0,0,40,26708,-1.0
20,1,151105,12,4,4,2,1,0,0,0,25,21347,-1.0
33,1,37232,10,4,7,3,1,1,0,0,80,2117,-1.0
36,1,275653,4,6,11,4,1,0,2977,0,40,15265,-1.0
47,1,45857,9,4,8,4,1,0,0,0,40,13979,-1.0
44,1,204235,9,0,0,5,1,1,0,0,40,22948,-1.0
34,8,156809,10,4,7,3,1,1,0,1504,60,7694,-1.0
41,1,184466,7,0,1,5,1,1,0,0,55,29834,-1.0
69,8,29980,4,4,10,1,1,1,1848,0,10,12757,-1.0
29,4,33798,10,2,8,2,1,1,0,0,20,28834,-1.0
30,1,203258,9,4,6,3,1,0,0,0,35,6104,-1.0
90,1,52386,10,4,6,3,2,1,0,0,35,3521,-1.0
23,1,267955,10,4,4,3,1,0,0,0,40,26734,-1.0
42,1,397346,9,4,7,3,1,1,3325,0,40,20858,-1.0
35,1,194809,7,2,11,4,1,0,0,0,40,23635,-1.0
23,1,167868,11,4,8,3,1,0,0,0,40,26465,-1.0
21,1,275395,10,4,7,2,1,1,0,0,40,8853,-1.0
27,4,230922,14,4,3,3,1,1,0,0,40,17553,-1.0
26,1,256000,15,0,12,5,1,1,99999,0,60,3551,1.0
43,8,101534,10,0,3,5,1,1,0,1902,15,24917,1.0
32,0,115066,9,0,14,5,1,1,0,0,40,15517,-1.0
31,1,156763,9,0,4,5,1,1,2829,0,40,5539,-1.0
23,1,315065,6,4,6,4,1,1,0,0,60,28410,-1.0
50,1,341797,9,2,7,3,1,1,0,0,40,6131,-1.0
53,1,110977,14,0,3,5,1,1,0,1902,50,6377,1.0
31,1,242984,10,5,2,3,1,1,0,0,40,30806,-1.0
18,1,716066,6,4,11,2,1,1,0,0,30,17884,-1.0
59,1,172071,9,0,12,0,3,0,0,0,38,15048,-1.0
30,1,196396,10,4,11,3,1,1,0,0,40,18255,-1.0
47,1,359461,13,0,7,5,1,1,0,0,40,14993,-1.0
27,2,216479,13,0,5,0,1,0,0,0,24,3419,1.0
40,1,257364,10,2,6,3,1,1,0,0,45,22954,-1.0
26,2,321629,9,4,5,4,1,0,0,0,16,32043,-1.0
42,1,184682,11,2,14,3,1,0,0,0,30,30775,-1.0
22,1,313873,7,4,7,2,1,1,0,0,30,20603,-1.0
27,1,125298,10,4,8,4,1,0,0,0,50,4770,-1.0
40,1,408717,9,0,7,5,1,1,0,0,40,30326,1.0
37,1,191754,13,0,8,5,1,1,0,0,50,5344,1.0
30,8,79303,11,0,10,5,1,1,0,0,60,11626,-1.0
43,1,132130,11,0,10,5,1,1,0,0,40,20680,1.0
44,5,202872,10,2,12,4,1,0,0,0,25,28482,-1.0
32,1,117779,9,4,0,2,1,0,0,0,35,4433,-1.0
36,1,107302,9,0,14,5,1,1,0,0,50,8303,-1.0
39,1,315291,9,4,8,4,3,0,0,0,40,19062,-1.0
44,1,144778,10,5,3,3,1,1,0,0,45,30926,1.0
61,1,197286,5,0,7,5,1,1,0,0,40,6832,-1.0
22,1,215395,9,4,0,3,1,1,0,0,37,23734,-1.0
51,5,110327,13,0,3,5,1,1,0,0,40,29250,1.0
53,5,176059,14,2,12,4,1,0,0,0,50,17049,-1.0
30,1,299223,10,2,4,4,4,0,0,0,40,4942,-1.0
47,1,216999,9,0,4,5,1,1,0,0,45,25831,-1.0
37,1,38948,9,0,0,5,1,1,0,0,50,7564,-1.0
59,1,169982,13,0,3,5,1,1,0,2002,50,14705,-1.0
37,4,378916,9,0,8,5,1,1,0,0,40,31882,-1.0
17,2,86786,6,4,5,2,1,0,0,0,40,25713,-1.0
31,1,178623,13,4,12,3,3,0,14084,0,60,434,1.0
28,1,177955,7,0,8,0,1,0,0,0,40,20065,-1.0
38,1,223433,9,4,11,3,1,1,0,0,40,25050,-1.0
35,1,270059,10,2,4,4,1,0,0,0,30,21404,-1.0
25,1,469697,10,0,7,2,1,1,0,0,40,13552,-1.0
26,1,155213,13,4,12,3,1,1,0,0,48,27212,-1.0
37,1,405284,13,4,12,3,1,0,0,1340,42,18427,-1.0
23,1,119156,9,0,7,5,1,1,0,0,40,26847,-1.0
45,1,202812,13,0,12,5,1,1,0,0,40,8003,1.0
74,0,181508,9,3,6,3,1,1,0,0,17,11939,-1.0
52,1,158746,9,4,6,4,1,1,0,0,40,9297,-1.0
22,1,141040,9,4,4,2,3,0,0,0,35,18723,-1.0
28,1,132191,9,0,0,5,1,1,0,0,45,6842,1.0
61,8,92178,7,0,6,5,1,1,0,0,40,23770,-1.0
54,1,326156,10,0,7,5,1,1,0,0,40,22794,1.0
42,1,121055,13,0,4,5,1,1,0,0,60,1379,-1.0
61,2,394534,9,0,5,5,3,1,0,0,6,31134,-1.0
38,1,179117,12,4,11,3,3,0,10520,0,50,22058,1.0
23,1,176724,7,0,11,5,1,1,0,0,40,7771,-1.0
43,1,83756,10,4,3,4,1,1,0,0,50,32380,-1.0
28,1,350254,2,4,9,3,1,0,0,0,40,698,-1.0
31,1,382368,10,4,8,3,1,1,0,0,40,16743,-1.0
39,1,290321,6,0,11,5,1,1,0,0,40,25849,-1.0
25,8,257574,13,4,8,3,3,0,0,0,20,8592,-1.0
44,4,59460,9,0,6,0,1,0,0,0,15,10081,-1.0
34,2,35595,13,0,5,5,1,1,0,0,30,15446,-1.0
42,1,44121,14,2,12,3,1,0,0,1876,40,5171,-1.0
32,1,261059,10,4,6,3,1,1,0,0,50,21007,-1.0
24,1,204653,10,4,7,2,1,1,0,0,40,24599,-1.0
28,1,46987,11,4,14,2,1,0,2174,0,36,10209,-1.0
35,1,31964,13,0,4,5,1,1,0,0,50,31899,1.0
33,3,374905,9,0,4,5,1,1,0,0,50,26100,1.0
19,1,323810,6,4,7,3,1,1,0,0,40,28379,-1.0
27,1,347513,10,4,8,3,1,0,0,0,40,4462,-1.0
74,8,43599,9,3,6,3,1,1,0,0,20,17518,-1.0
38,1,146178,9,4,7,4,3,0,0,0,40,6873,-1.0
27,1,208725,12,4,4,3,1,1,0,0,42,30769,-1.0
48,8,115971,9,0,4,5,1,1,0,0,50,10667,-1.0
43,1,115806,14,2,3,4,1,0,0,2547,40,28821,1.0
25,1,31350,9,4,2,3,1,1,0,0,60,30021,-1.0
36,1,116608,9,2,11,4,1,0,0,0,38,13639,-1.0
36,4,183735,14,0,12,5,1,1,0,0,40,27353,1.0
43,1,218309,13,2,4,3,1,0,0,0,50,14502,-1.0
39,1,160123,9,3,8,3,1,0,0,0,40,1872,-1.0
20,2,293136,10,4,5,2,1,0,0,0,35,408,-1.0
40,1,126701,13,6,3,3,1,1,0,0,40,4909,1.0
50,1,128798,13,0,14,5,1,1,0,0,40,12526,1.0
24,1,64167,11,4,14,4,3,0,0,0,40,22756,-1.0
22,1,401451,10,0,0,5,1,1,0,0,48,26981,1.0
20,4,125165,10,4,8,2,1,0,0,0,25,26505,-1.0
21,1,140764,9,4,8,1,1,0,0,0,45,18207,-1.0
37,1,127918,10,4,0,4,1,0,0,0,20,15702,-1.0
40,1,149466,9,2,2,3,3,1,0,0,35,10699,-1.0
57,5,268252,9,2,8,4,1,0,0,0,62,25509,-1.0
46,1,122026,9,0,7,5,1,1,0,0,50,22087,-1.0
67,1,288371,9,0,4,5,1,1,0,0,40,5445,1.0
29,1,271579,6,4,7,3,1,1,0,0,40,15767,-1.0
53,1,103950,14,2,12,3,1,0,0,0,40,22153,-1.0
18,1,126125,9,4,6,2,1,1,0,0,20,16158,-1.0
26,1,33610,9,2,6,1,1,1,0,0,40,18608,-1.0
20,1,271379,10,4,4,2,1,0,0,0,25,2404,-1.0
38,5,223004,10,2,1,3,1,1,0,0,75,13212,-1.0
49,2,114648,8,2,5,1,3,1,0,0,40,11576,-1.0
20,4,340475,10,4,8,2,1,0,0,0,10,19340,-1.0
48,1,73434,9,0,8,0,1,0,0,0,40,7575,1.0
65,1,153522,9,3,6,4,1,0,0,0,17,2079,-1.0
38,1,66686,11,0,11,5,1,1,0,0,40,19856,1.0
47,1,162034,13,0,4,5,1,1,0,0,60,6775,1.0
53,3,134854,11,0,3,5,1,1,0,0,40,753,1.0
62,1,218009,9,0,0,5,1,1,0,1977,60,3614,1.0
19,1,283033,7,4,6,3,1,1,0,0,40,14253,-1.0
50,1,112351,9,2,3,4,1,1,0,0,38,16524,-1.0
18,1,126071,9,4,7,2,1,1,0,0,40,23558,-1.0
34,1,103596,9,0,2,5,1,1,0,0,40,18897,-1.0
55,1,240988,5,0,11,1,2,1,0,0,40,29904,-1.0
42,1,150568,9,5,4,4,1,0,0,0,45,31415,-1.0
27,1,177119,10,2,8,4,1,0,0,0,44,23475,-1.0
23,1,121650,3,4,2,4,1,1,0,0,30,22416,-1.0
30,1,373914,7,0,7,5,1,1,0,0,40,18215,-1.0
39,8,218490,15,0,12,5,1,1,0,2415,50,16867,1.0
53,1,274528,13,2,3,3,1,1,0,0,70,26353,-1.0
42,8,27661,13,0,4,5,1,1,0,0,45,21925,-1.0
48,1,159854,2,0,6,5,1,1,0,0,40,3399,-1.0
30,1,229772,6,0,7,5,1,1,0,0,40,24384,-1.0
40,1,199900,12,0,3,5,1,1,0,1848,55,26678,1.0
39,1,134367,14,0,12,0,1,0,0,1977,24,14760,1.0
38,1,276559,9,0,3,5,1,1,7688,0,70,7307,1.0
19,1,151506,9,4,6,2,1,0,0,0,30,9867,-1.0
32,2,30499,13,2,5,4,1,0,0,0,32,27098,-1.0
42,1,151408,14,4,3,3,1,0,14084,0,50,4162,1.0
52,1,200853,14,2,12,3,1,0,6849,0,60,13028,-1.0
53,1,215572,9,4,7,3,1,1,0,0,40,10090,-1.0
53,8,145419,2,0,3,5,1,1,7688,0,67,5188,1.0
26,1,152452,13,0,14,5,1,1,0,0,50,31365,-1.0
21,1,250051,10,4,12,2,1,0,0,0,10,24253,-1.0
40,8,280433,13,0,7,5,1,1,0,0,50,30593,-1.0
46,1,201217,9,2,12,3,1,0,0,0,40,5119,-1.0
17,2,198797,7,4,5,2,1,1,0,0,20,31250,-1.0
21,1,211301,10,4,8,2,1,0,0,0,8,13744,-1.0
43,4,126701,13,0,3,5,1,1,0,0,35,21275,1.0
59,1,97168,6,0,7,5,1,1,0,0,40,23651,1.0
29,1,427965,13,4,8,3,3,0,0,0,40,18793,-1.0
44,1,109912,16,0,3,0,1,0,15024,0,32,6776,1.0
24,0,42251,13,4,12,3,1,0,0,0,30,23087,-1.0
25,1,248313,11,4,8,3,1,0,0,0,40,26429,-1.0
18,1,311795,8,4,4,2,3,0,0,0,20,29363,-1.0
49,1,215389,13,0,11,5,3,1,0,0,48,22209,-1.0
39,2,103986,9,4,5,3,1,1,0,1590,40,23,-1.0
46,1,167515,10,0,12,5,1,1,0,1977,50,27170,1.0
35,1,140915,13,4,4,2,2,1,0,1590,40,1975,-1.0
37,1,120074,9,4,0,3,1,1,0,0,40,23510,-1.0
41,1,142579,13,3,4,4,3,1,0,0,50,9171,-1.0
37,8,352882,9,2,3,3,2,0,0,0,70,30172,1.0
49,1,266150,9,0,11,0,1,0,0,0,40,20501,-1.0
36,1,116358,14,0,3,5,2,1,0,0,40,19732,1.0
90,1,90523,9,3,0,4,1,1,0,0,99,7397,-1.0
27,1,706026,7,0,2,5,1,1,0,0,40,5420,-1.0
57,1,84888,9,0,0,5,1,1,0,0,50,30691,-1.0
25,1,264055,13,4,8,2,1,1,0,0,40,7190,-1.0
38,1,312771,11,0,4,5,1,1,0,0,40,7613,1.0
39,8,107233,9,4,7,1,4,1,0,0,40,4655,-1.0
21,1,188793,9,0,4,5,0,1,0,0,35,21650,-1.0
58,3,229498,10,3,4,3,1,0,0,0,20,19291,1.0
25,1,242464,13,4,8,3,1,1,0,0,40,17165,-1.0
23,1,386705,10,4,8,2,1,1,0,0,24,22122,-1.0
38,8,172342,10,2,6,4,1,0,0,0,40,14109,-1.0
31,1,446358,10,0,11,5,1,1,0,0,40,11023,-1.0
49,1,180532,14,6,12,3,1,1,0,0,40,23452,-1.0
17,1,205726,7,4,4,2,1,0,0,0,15,16084,-1.0
30,1,225231,10,2,3,3,1,1,8614,0,50,2102,1.0
45,1,358886,8,0,8,5,1,1,2407,0,50,16164,-1.0
25,1,312338,11,4,7,4,4,1,0,0,40,12128,-1.0
33,1,25610,12,0,4,5,0,1,0,0,40,6876,1.0
48,1,28497,9,0,7,5,1,1,0,0,40,2932,-1.0
42,1,202188,10,2,3,3,1,0,0,1741,50,19885,-1.0
33,1,392812,13,0,3,5,1,1,0,0,45,10195,1.0
44,1,172032,9,0,0,5,1,1,0,0,40,4048,-1.0
40,1,221172,12,0,3,5,1,1,0,0,50,25197,1.0
44,1,222434,9,0,7,5,1,1,0,0,40,5357,-1.0
40,1,346189,16,0,12,5,1,1,0,0,40,19479,1.0
40,1,104719,10,0,2,5,1,1,0,0,40,25884,-1.0
38,1,239397,4,0,7,5,1,1,0,0,36,4397,-1.0
34,1,154667,9,0,11,0,1,0,0,0,40,6537,-1.0
35,1,225330,13,4,8,3,1,0,0,0,40,25125,-1.0
47,1,85129,9,2,6,3,2,0,0,0,40,27570,-1.0
34,1,236861,9,0,6,5,1,1,0,0,45,13752,-1.0
54,1,96710,9,0,9,1,3,0,0,0,20,5094,-1.0
41,1,30759,4,0,3,5,1,1,0,0,60,21727,-1.0
49,8,56841,13,0,10,5,1,1,0,0,70,31668,-1.0
58,8,140729,13,0,10,5,1,1,0,0,35,13047,-1.0
39,0,206190,9,4,3,4,1,0,0,0,45,20452,-1.0
43,1,154210,9,0,6,5,2,1,2829,0,60,10777,-1.0
36,1,286115,9,0,7,5,1,1,0,0,40,31480,1.0
27,2,308995,10,2,5,2,3,0,0,0,40,28252,-1.0
52,4,231166,11,0,3,5,1,1,0,0,40,25150,-1.0
44,1,242861,9,0,0,5,1,1,0,0,40,20734,-1.0
22,1,251073,5,4,6,2,1,1,0,0,50,7122,-1.0
35,1,297767,10,5,8,3,3,1,0,0,40,9584,-1.0
28,1,221317,10,0,2,5,1,1,0,0,40,32332,-1.0
35,1,308691,14,0,11,5,1,1,0,0,48,3830,-1.0
62,8,26911,4,3,6,3,1,0,0,0,66,1017,-1.0
24,1,206008,12,4,12,2,3,1,0,0,20,12648,-1.0
55,0,305850,15,0,3,5,1,1,15024,0,40,15493,1.0
23,1,287681,4,4,6,3,1,1,0,0,25,5293,-1.0
63,5,41161,9,0,3,5,1,1,0,0,55,18062,-1.0
32,1,408328,4,0,7,5,1,1,0,0,40,10946,-1.0
49,3,143482,10,0,12,0,1,0,0,0,65,20640,1.0
70,2,148065,10,0,5,5,1,1,0,0,4,14596,1.0
33,1,130057,12,4,7,3,1,1,0,0,45,10453,-1.0
38,4,341643,12,4,3,3,1,1,0,0,60,12459,-1.0
32,8,197867,11,2,4,4,1,1,0,0,50,23056,-1.0
44,8,35166,13,0,10,5,1,1,0,0,90,31245,-1.0
31,1,97453,9,2,3,4,1,0,0,0,40,31084,-1.0
36,1,177907,13,4,6,3,1,1,2176,0,20,25424,-1.0
52,8,123011,15,0,12,5,1,1,0,0,50,5869,1.0
27,1,169460,13,0,3,5,1,1,0,0,40,1792,-1.0
49,1,259087,10,2,7,3,1,0,0,0,40,21635,-1.0
27,1,301302,13,4,7,3,1,1,0,0,50,2722,-1.0
55,1,229029,13,0,3,5,1,1,15024,0,48,23936,1.0
25,1,359985,3,4,8,3,1,0,0,0,33,10199,-1.0
34,1,93169,10,2,6,4,3,0,0,0,40,20160,-1.0
46,1,125487,11,0,14,5,1,1,0,0,40,6448,-1.0
49,1,168262,6,2,6,3,1,1,0,0,48,8158,-1.0
21,1,197387,9,4,2,2,1,1,0,0,20,17073,-1.0
29,4,245310,10,4,12,3,1,1,0,0,35,17421,-1.0
62,3,137354,14,0,12,5,2,1,0,0,40,31473,-1.0
35,1,158046,10,0,4,5,1,1,5013,0,70,1107,-1.0
24,1,152189,9,4,7,2,1,1,0,0,40,22827,-1.0
34,5,105540,13,0,12,5,1,1,0,2051,40,20541,-1.0
36,1,247936,9,0,6,0,2,0,0,0,2,31282,-1.0
17,2,280670,6,4,5,2,1,0,0,0,40,16237,-1.0
29,1,193125,9,4,11,3,1,0,0,0,40,10283,-1.0
37,1,211154,10,2,11,3,1,1,0,0,52,4317,-1.0
50,1,283676,10,0,7,5,1,1,0,0,40,21470,1.0
40,1,244945,9,0,7,5,1,1,0,0,40,24784,-1.0
57,3,412952,10,0,12,5,1,1,0,0,40,28917,-1.0
51,1,120914,4,0,7,5,1,1,2961,0,40,27744,-1.0
23,2,184699,9,4,5,4,3,0,0,0,40,13257,-1.0
53,1,123092,9,3,11,3,1,0,0,0,40,16372,-1.0
45,0,320818,9,0,8,5,3,1,0,0,80,8367,1.0
32,1,164197,13,0,7,5,1,1,0,0,44,4445,1.0
42,1,68729,10,4,7,3,2,1,0,0,40,5860,-1.0
26,1,291968,9,0,0,5,1,1,0,0,44,24842,-1.0
32,1,169955,10,0,6,0,1,0,0,0,36,14765,-1.0
37,1,243409,9,0,0,5,1,1,0,0,50,3407,-1.0
41,1,225193,9,0,4,5,1,1,0,0,40,15684,-1.0
30,1,105908,9,0,7,5,1,1,0,0,40,3729,-1.0
17,1,128617,6,4,2,2,1,1,0,0,26,419,-1.0
40,4,175304,10,2,4,3,1,0,0,0,40,8937,-1.0
43,8,52498,13,4,12,4,1,0,0,0,50,32412,-1.0
26,1,252406,9,5,8,4,1,0,0,0,40,24904,-1.0
50,8,324506,9,3,3,4,2,0,0,0,48,13783,-1.0
