index,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,label
3494,3,0,7,0,6,2,0,0,8,1,0,3,3,7,7,0,2,1,5,0,5,6,-1
5746,3,2,9,1,4,2,0,0,4,0,0,2,2,5,0,0,2,1,3,3,4,3,1
5156,2,3,1,0,4,2,0,0,10,1,0,3,3,7,7,0,2,1,5,3,3,0,1
4454,2,2,3,1,4,2,0,0,7,0,0,2,2,5,0,0,2,1,3,3,4,3,1
5219,4,2,0,0,6,2,0,0,10,0,6,3,3,6,7,0,2,2,1,7,1,5,-1
6052,3,2,7,1,8,2,0,1,2,1,6,2,3,7,5,0,2,1,1,7,4,6,1
7463,2,3,3,1,6,2,1,0,10,0,6,3,3,7,7,0,2,2,5,7,3,0,-1
3782,3,0,7,0,6,2,0,0,10,1,0,3,3,5,7,0,2,1,5,1,4,6,-1
4620,3,0,9,1,4,2,0,0,7,0,0,2,2,1,0,0,2,1,3,3,5,0,1
1200,2,2,8,0,1,2,0,0,10,0,1,3,3,7,7,0,2,1,5,1,2,0,-1
2785,3,0,0,0,6,2,0,0,1,1,0,3,3,3,7,0,2,1,5,0,5,6,-1
6194,0,3,3,1,6,2,1,0,10,0,6,3,2,7,7,0,2,2,5,7,2,0,-1
4361,2,2,9,1,4,2,0,0,4,0,0,2,2,5,5,0,2,1,3,3,5,3,1
3257,3,2,3,0,6,2,0,0,8,1,0,3,3,3,5,0,2,1,5,0,4,6,-1
5681,3,2,6,1,6,2,0,1,10,0,6,3,0,7,7,0,2,1,2,3,4,6,-1
5760,3,3,5,0,6,2,0,0,4,0,0,3,3,7,7,0,2,2,5,4,4,0,1
6064,3,2,7,1,8,2,0,1,2,1,6,3,3,7,5,0,2,1,1,7,4,3,1
1518,0,2,9,0,0,2,0,0,4,0,1,3,3,7,7,0,2,1,5,0,3,0,-1
6716,3,3,7,1,8,2,0,1,2,1,6,3,2,7,5,0,2,1,1,7,4,3,1
734,2,2,8,0,1,2,0,0,4,0,1,3,3,7,7,0,2,1,5,0,2,0,-1
6846,3,3,7,1,3,2,0,1,2,1,6,2,2,5,7,0,2,1,1,7,4,1,1
2514,3,0,3,0,6,2,0,0,7,1,0,3,3,5,5,0,2,1,5,1,5,6,-1
4432,3,0,9,1,4,2,0,0,4,0,0,2,2,0,0,0,2,1,3,3,4,3,1
2596,2,2,0,0,6,2,0,0,10,1,0,3,3,3,3,0,2,1,5,1,5,6,-1
5252,4,2,1,0,6,2,0,0,10,0,6,3,3,7,6,0,2,2,1,7,1,5,-1
4080,2,2,3,1,4,2,0,0,4,0,0,2,2,0,5,0,2,1,3,3,5,6,1
4069,2,2,3,1,4,2,0,0,7,0,0,2,2,1,5,0,2,1,3,3,4,3,1
887,3,2,9,0,0,2,0,0,1,0,5,3,1,7,7,0,2,1,5,1,5,0,-1
494,2,2,9,0,0,2,0,0,10,0,5,3,1,7,7,0,2,1,5,0,3,0,-1
580,2,3,8,0,0,2,0,0,4,0,1,3,3,7,7,0,2,1,5,1,2,2,-1
7807,4,3,0,1,6,0,0,0,1,0,6,3,3,4,4,0,0,1,5,2,1,1,-1
4199,2,0,5,1,2,2,1,1,1,0,0,3,3,7,7,0,2,1,5,1,4,6,1
7270,4,0,3,1,6,2,1,0,4,0,6,3,2,7,7,0,2,2,5,7,2,0,-1
6575,2,2,7,1,4,2,0,1,2,1,6,3,3,7,5,0,2,1,1,7,4,3,1
5285,2,3,1,0,6,2,0,0,10,0,6,3,3,7,6,0,2,2,1,7,1,5,-1
1133,3,3,8,1,6,2,1,0,0,1,3,0,0,7,7,0,2,1,1,1,3,0,-1
212,2,0,9,0,0,2,1,1,1,1,0,3,3,7,7,0,2,1,5,1,4,6,-1
5120,3,3,1,0,4,2,0,0,10,1,0,3,0,7,7,0,2,1,5,3,4,4,1
1064,3,2,8,0,7,2,0,1,0,0,3,3,3,7,7,0,2,1,5,0,3,4,1
3293,3,0,7,0,6,2,0,0,1,1,0,3,3,3,3,0,2,1,5,1,4,6,-1
4171,3,0,3,1,4,2,0,0,3,0,0,2,2,0,0,0,2,1,3,3,4,6,1
7274,4,3,0,1,4,2,0,1,2,1,6,3,2,5,7,0,2,1,1,7,4,6,1
3796,2,3,8,1,2,2,0,1,1,0,0,3,3,7,7,0,2,1,5,1,4,6,1
5408,3,2,9,1,4,2,0,0,4,0,0,2,2,0,1,0,2,1,3,3,4,3,1
7525,4,3,0,1,3,2,0,1,2,1,6,2,2,5,7,0,2,1,1,7,4,1,1
5127,2,3,3,0,4,2,0,0,7,1,0,3,0,7,7,0,2,1,5,3,3,4,1
1004,2,2,0,0,1,2,0,0,7,0,5,3,1,7,7,0,2,1,5,1,5,0,-1
4343,2,2,9,1,4,2,0,0,3,0,0,2,2,5,5,0,2,1,3,3,4,0,1
5691,3,2,5,0,6,2,0,0,9,0,6,3,3,6,7,0,2,2,1,7,1,5,-1
7668,4,2,0,1,8,2,0,1,2,1,6,2,3,5,7,0,2,1,1,7,4,3,1
2159,2,0,7,0,6,2,0,0,8,1,0,3,3,7,3,0,2,1,5,0,4,6,-1
5596,3,3,1,0,6,2,0,0,9,0,6,3,3,6,7,0,2,2,1,7,1,5,-1
4049,2,0,9,1,4,2,0,0,7,0,0,2,2,5,1,0,2,1,3,3,4,6,1
3966,3,2,3,1,4,2,0,0,3,0,0,2,2,1,5,0,2,1,3,3,5,0,1
6015,3,2,7,1,4,2,0,1,2,1,6,3,2,5,5,0,2,1,1,7,4,3,1
186,0,3,8,0,1,2,0,0,4,0,1,3,3,7,7,0,2,1,5,1,3,2,-1
6803,3,2,7,1,4,2,0,1,2,1,6,3,2,7,7,0,2,1,1,7,4,1,1
2015,3,3,3,1,6,2,1,0,7,1,3,0,3,7,7,0,2,1,1,1,0,0,-1
3384,3,0,7,0,6,2,0,0,8,1,0,3,3,3,7,0,2,1,5,1,4,6,-1
2056,2,0,3,0,6,2,0,0,8,1,0,3,3,3,5,0,2,1,5,1,4,6,-1
1631,3,0,8,1,6,2,1,0,3,1,3,3,0,7,7,0,2,1,1,1,0,0,-1
5718,3,3,3,0,4,2,0,0,7,1,0,3,3,7,7,0,2,1,5,3,3,0,1
5710,3,3,8,0,4,2,0,0,7,1,0,0,0,7,7,0,2,1,5,3,4,4,1
5171,3,3,1,0,4,2,0,0,3,1,0,0,3,7,7,0,2,1,5,3,4,0,1
1307,3,3,8,1,6,2,1,0,0,1,3,3,0,7,7,0,2,1,1,1,3,0,-1
7245,4,0,3,1,6,2,1,0,10,0,6,2,2,7,7,0,2,2,5,7,3,0,-1
1781,3,3,0,1,6,2,1,0,7,1,3,0,0,7,7,0,2,1,1,0,3,0,-1
2422,2,2,0,0,6,2,0,0,7,1,0,3,3,3,5,0,2,1,5,0,5,6,-1
1655,3,3,8,1,6,2,1,0,7,1,3,3,3,7,7,0,2,1,1,1,3,0,-1
3153,3,0,3,0,6,2,0,0,7,1,0,3,3,3,7,0,2,1,5,1,4,6,-1
4128,3,2,3,1,4,2,0,0,7,0,0,2,2,1,5,0,2,1,3,3,5,3,1
7513,2,3,3,1,6,2,1,0,4,0,6,2,3,7,7,0,2,2,5,7,2,0,-1
1124,3,3,9,0,0,2,1,1,7,1,0,3,3,7,7,0,2,1,5,6,4,6,-1
5978,2,0,0,1,6,2,1,1,10,0,0,0,0,7,0,0,2,1,1,7,4,1,-1
445,2,2,0,0,1,2,0,0,7,0,5,3,1,7,7,0,2,1,5,0,3,0,-1
3716,3,2,0,0,6,2,0,0,10,1,0,3,3,3,3,0,2,1,5,1,5,6,-1
7529,0,3,3,1,6,2,1,0,7,0,6,2,3,7,7,0,2,2,5,7,2,0,-1
4560,2,2,9,1,4,2,0,0,7,0,0,2,2,0,1,0,2,1,3,3,4,6,1
2503,3,0,0,0,6,2,0,0,1,1,0,3,3,5,3,0,2,1,5,1,4,6,-1
8078,0,0,3,1,6,2,1,0,4,0,6,3,3,7,7,0,2,2,5,7,3,0,-1
3047,2,3,5,1,2,2,1,1,1,0,0,3,3,7,7,0,2,1,5,1,4,6,1
6275,4,2,0,1,3,2,0,1,2,1,6,2,3,7,7,0,2,1,1,7,4,6,1
1681,2,3,3,1,6,2,1,0,7,1,3,3,3,7,7,0,2,1,1,0,3,0,-1
6410,3,3,0,1,8,2,0,1,2,1,6,2,3,7,7,0,2,1,1,7,4,3,1
5905,2,3,8,0,4,2,0,0,7,1,0,0,3,7,7,0,2,1,5,3,3,4,1
2800,2,2,0,0,6,2,0,0,10,1,0,3,3,5,7,0,2,1,5,1,5,6,-1
3215,3,0,3,0,6,2,0,0,8,1,0,3,3,7,5,0,2,1,5,1,4,6,-1
6042,3,2,0,1,8,2,0,1,2,1,6,2,3,5,7,0,2,1,1,7,4,1,1
7127,3,2,7,1,4,2,0,1,2,1,6,3,2,5,5,0,2,1,1,7,4,1,1
2581,2,2,3,0,6,2,0,0,7,1,0,3,3,5,3,0,2,1,5,1,4,6,-1
243,2,3,8,0,7,2,0,1,1,0,3,3,3,7,7,0,2,1,5,0,4,4,1
5800,2,2,9,1,6,2,0,1,10,0,6,2,1,7,8,0,2,1,1,7,4,6,1
4497,3,3,0,0,6,2,0,0,9,0,6,3,3,7,7,0,2,2,1,7,1,5,-1
6128,2,3,7,1,4,2,0,1,2,1,6,2,3,5,7,0,2,1,1,7,4,1,1
6080,3,2,7,1,3,2,0,1,2,1,6,2,3,5,7,0,2,1,1,7,4,1,1
3543,2,3,5,1,2,2,0,1,1,0,0,3,3,7,7,0,2,1,5,1,3,6,1
7252,4,3,7,1,3,2,0,1,2,1,6,3,3,7,7,0,2,1,1,7,4,6,1
6388,3,3,0,1,3,2,0,1,2,1,6,2,2,5,5,0,2,1,1,7,4,1,1
2695,2,0,7,0,6,2,0,0,1,1,0,3,3,3,3,0,2,1,5,1,5,6,-1
3549,3,0,7,0,6,2,0,0,1,1,0,3,3,7,7,0,2,1,5,0,5,6,-1
4546,3,2,9,1,4,2,0,0,3,0,0,2,2,0,5,0,2,1,3,3,5,0,1
5323,3,3,3,0,4,2,0,0,10,1,0,3,0,7,7,0,2,1,5,3,3,4,1
1659,2,0,8,1,6,2,1,0,1,1,3,3,3,7,7,0,2,1,1,1,0,0,-1
4710,2,2,3,1,4,2,0,0,4,0,0,2,2,1,1,0,2,1,3,3,4,0,1
2333,2,2,7,0,6,2,0,0,8,1,0,3,3,7,3,0,2,1,5,1,5,6,-1
4567,3,2,3,1,4,2,0,0,7,0,0,2,2,0,0,0,2,1,3,3,5,0,1
5726,0,3,8,0,6,2,0,0,5,0,0,3,3,7,7,0,2,2,5,4,4,2,1
1297,2,3,3,1,6,2,1,0,0,1,3,3,0,7,7,0,2,1,1,0,3,0,-1
7552,4,3,8,1,6,2,1,0,7,0,6,2,2,7,7,0,2,2,5,7,3,0,-1
1674,3,3,0,1,6,2,1,0,7,1,3,0,3,7,7,0,2,1,1,0,3,0,-1
5503,4,3,5,0,6,2,0,0,10,0,6,3,3,7,7,0,2,2,1,7,1,5,-1
2352,2,2,3,0,6,2,0,0,1,1,0,3,3,7,3,0,2,1,5,0,4,6,-1
5883,4,2,0,0,6,2,0,0,9,0,6,3,3,6,6,0,2,2,1,7,1,5,-1
3995,2,2,3,1,4,2,0,0,7,0,0,2,2,5,0,0,2,1,3,3,4,0,1
5929,0,3,8,0,6,2,0,0,10,0,0,3,3,7,7,0,2,2,5,4,4,0,1
611,2,0,3,1,6,2,1,0,1,1,3,3,0,7,7,0,2,1,1,1,3,0,-1
1407,2,3,8,1,6,2,1,0,7,1,3,3,3,7,7,0,2,1,1,0,0,0,-1
2474,2,2,3,0,6,2,0,0,7,1,0,3,3,7,5,0,2,1,5,1,5,6,-1
3232,2,3,8,1,2,2,1,1,8,0,0,3,3,7,7,0,2,1,5,1,3,6,1
373,5,0,0,1,6,2,0,1,1,0,3,3,3,7,7,0,2,1,5,1,5,4,-1
7125,4,3,7,1,8,2,0,1,2,1,6,2,2,7,5,0,2,1,1,7,4,3,1
3062,2,0,3,1,4,2,0,0,4,0,0,2,2,1,1,0,2,1,3,3,4,3,1
3752,3,0,7,0,6,2,0,0,8,1,0,3,3,7,5,0,2,1,5,0,4,6,-1
7170,4,3,3,1,6,2,1,0,7,0,6,3,2,7,7,0,2,2,5,7,2,0,-1
6218,2,3,0,1,8,2,0,1,2,1,6,3,2,5,5,0,2,1,1,7,4,3,1
7058,3,3,7,1,8,2,0,1,2,1,6,3,3,7,5,0,2,1,1,7,4,3,1
4758,3,2,3,1,4,2,0,0,7,0,0,2,2,5,1,0,2,1,3,3,4,0,1
236,2,2,8,0,1,2,0,0,10,0,1,3,3,7,7,0,2,1,5,0,3,0,-1
1344,3,3,8,1,6,2,1,0,1,1,3,3,3,7,7,0,2,1,1,1,3,0,-1
2321,2,2,7,0,6,2,0,0,10,1,0,3,3,5,5,0,2,1,5,0,4,6,-1
1218,3,0,8,1,6,2,1,0,3,1,3,0,0,7,7,0,2,1,1,1,0,0,-1
1776,2,0,8,1,6,2,1,0,1,1,3,0,3,7,7,0,2,1,1,0,0,0,-1
1498,2,0,0,1,6,2,1,0,0,1,3,3,0,7,7,0,2,1,1,0,0,0,-1
7587,4,2,7,1,8,2,0,1,2,1,6,3,2,5,5,0,2,1,1,7,4,3,1
5041,2,2,0,1,8,2,0,1,2,1,6,2,2,7,7,0,2,1,1,7,4,1,1
2097,2,0,3,1,6,2,1,0,7,1,3,0,3,7,7,0,2,1,1,0,3,0,-1
5825,3,2,9,1,4,2,0,0,7,0,0,2,2,0,5,0,2,1,3,3,4,6,1
4636,2,2,9,1,4,2,0,0,7,0,0,2,2,5,1,0,2,1,3,3,4,3,1
4206,3,2,3,1,4,2,0,0,4,0,0,2,2,0,5,0,2,1,3,3,5,3,1
5727,3,0,0,1,6,2,1,1,10,0,0,0,3,7,0,0,2,1,1,7,4,1,-1
510,3,0,0,1,6,2,0,1,0,0,3,3,3,7,7,0,2,1,5,1,5,4,-1
1613,3,3,8,0,7,2,0,1,7,0,3,3,3,7,7,0,2,1,5,0,3,4,1
6091,3,2,0,1,3,2,0,1,2,1,6,3,2,7,5,0,2,1,1,7,4,1,1
1623,3,3,3,1,6,2,1,0,1,1,3,3,0,7,7,0,2,1,1,0,0,0,-1
2045,2,2,9,0,0,2,0,0,7,0,5,3,1,7,7,0,2,1,5,1,3,3,-1
6188,4,2,0,1,8,2,0,1,2,1,6,3,2,7,5,0,2,1,1,7,4,6,1
3163,3,2,3,0,6,2,0,0,10,1,0,3,3,5,7,0,2,1,5,0,4,6,-1
6379,3,2,0,1,8,2,0,1,2,1,6,3,2,7,7,0,2,1,1,7,4,1,1
3372,2,0,3,1,4,2,0,0,7,0,0,2,2,0,0,0,2,1,3,3,5,6,1
5815,2,2,0,1,8,2,0,1,2,1,6,2,2,5,5,0,2,1,1,7,4,1,1
5703,0,2,1,0,6,2,0,0,10,0,0,3,3,7,7,0,2,2,5,4,4,0,1
7193,2,2,7,1,8,2,0,1,2,1,6,2,3,5,5,0,2,1,1,7,4,3,1
78,2,2,0,0,7,2,0,1,10,0,3,3,3,7,7,0,2,1,5,1,4,4,1
7141,0,3,8,1,6,2,1,0,7,0,6,2,3,7,7,0,2,2,5,7,2,0,-1
2317,3,2,0,0,6,2,0,0,10,1,0,3,3,7,5,0,2,1,5,0,5,6,-1
6092,3,3,0,1,4,2,0,1,2,1,6,2,2,5,5,0,2,1,1,7,4,6,1
6984,0,3,0,1,6,2,0,0,10,0,0,1,1,0,0,0,2,2,5,7,5,3,-1
2874,2,0,7,0,6,2,0,0,7,1,0,3,3,7,5,0,2,1,5,1,5,6,-1
4409,3,0,9,1,4,2,0,0,4,0,0,2,2,0,1,0,2,1,3,3,5,6,1
6972,4,3,0,1,3,2,0,1,2,1,6,3,3,7,7,0,2,1,1,7,4,1,1
5403,3,3,8,0,4,2,0,0,3,1,0,3,3,7,7,0,2,1,5,3,3,0,1
3399,2,0,3,1,4,2,0,0,4,0,0,2,2,5,0,0,2,1,3,3,5,0,1
7717,0,2,0,1,6,2,0,0,10,0,0,1,1,0,0,0,2,2,5,7,5,6,-1
911,2,0,3,1,6,2,1,0,7,1,3,0,0,7,7,0,2,1,1,0,0,0,-1
3478,3,2,0,0,6,2,0,0,7,1,0,3,3,7,5,0,2,1,5,1,4,6,-1
697,2,2,0,0,7,2,0,1,10,0,3,3,3,7,7,0,2,1,5,0,4,0,1
2386,2,2,7,0,6,2,0,0,10,1,0,3,3,3,3,0,2,1,5,0,5,6,-1
4562,2,2,9,1,4,2,0,0,3,0,0,2,2,0,5,0,2,1,3,3,5,3,1
5115,2,3,3,0,4,2,0,0,3,1,0,3,0,7,7,0,2,1,5,3,3,0,1
363,3,2,0,0,0,2,0,0,1,0,5,3,1,7,7,0,2,1,5,1,3,3,-1
1842,2,2,3,0,6,2,0,0,7,1,0,3,3,7,5,0,2,1,5,0,4,6,-1
1153,3,3,3,1,6,2,1,0,3,1,3,0,3,7,7,0,2,1,1,0,0,0,-1
5440,2,2,0,1,3,2,0,1,2,1,6,2,2,5,7,0,2,1,1,7,4,6,1
1360,3,0,0,1,6,2,1,0,7,1,3,0,3,7,7,0,2,1,1,1,0,0,-1
7488,4,3,0,1,8,2,0,1,2,1,6,2,3,7,5,0,2,1,1,7,4,1,1
3806,2,3,5,1,2,2,0,1,8,0,0,3,3,7,7,0,2,1,5,1,4,6,1
6165,3,3,0,1,3,2,0,1,2,1,6,3,3,5,7,0,2,1,1,7,4,6,1
3142,3,2,3,0,6,2,0,0,10,1,0,3,3,5,5,0,2,1,5,0,5,6,-1
7375,2,3,0,1,6,0,0,0,6,0,6,3,3,4,4,0,0,1,5,2,4,1,-1
8046,0,0,3,1,6,2,1,0,4,0,6,2,3,7,7,0,2,2,5,7,2,0,-1
5620,2,0,2,1,6,2,1,1,10,0,0,3,0,7,0,0,2,1,1,7,4,1,-1
5130,3,3,8,0,4,2,0,0,3,1,0,0,0,7,7,0,2,1,5,3,3,4,1
2733,2,2,3,0,6,2,0,0,1,1,0,3,3,7,5,0,2,1,5,0,5,6,-1
8106,4,3,0,1,6,0,0,0,6,0,6,3,3,4,4,0,1,1,5,1,4,1,-1
7649,0,3,8,1,6,2,1,0,7,0,6,2,3,7,7,0,2,2,5,7,3,0,-1
83,2,0,3,1,6,2,1,0,1,1,3,3,3,7,7,0,2,1,1,1,3,0,-1
79,3,2,0,0,0,2,0,0,1,0,5,3,1,7,7,0,2,1,5,1,5,0,-1
662,2,2,0,0,7,2,0,1,1,0,3,3,3,7,7,0,2,1,5,0,3,0,1
5535,2,2,0,1,4,2,0,1,2,1,6,2,2,5,7,0,2,1,1,7,4,1,1
324,2,2,0,0,1,2,0,0,7,0,5,3,1,7,7,0,2,1,5,1,3,3,-1
5015,4,3,1,0,6,2,0,0,10,0,6,3,3,7,6,0,2,2,1,7,1,5,-1
1440,2,0,0,0,6,2,0,0,1,1,0,3,3,3,5,0,2,1,5,0,5,6,-1
7302,3,2,7,1,8,2,0,1,2,1,6,3,2,5,7,0,2,1,1,7,4,3,1
7483,3,2,9,1,6,2,1,1,11,0,1,1,1,8,8,0,3,1,1,7,1,1,1
1130,3,3,0,0,7,2,0,1,7,0,3,3,3,7,7,0,2,1,5,1,4,4,1
2253,3,0,3,0,6,2,0,0,7,1,0,3,3,5,7,0,2,1,5,1,4,6,-1
2376,2,0,3,0,6,2,0,0,10,1,0,3,3,3,3,0,2,1,5,0,4,6,-1
808,0,3,9,0,1,2,0,0,1,0,1,3,3,7,7,0,2,1,5,1,3,2,-1
1510,2,0,8,1,6,2,1,0,1,1,3,0,3,7,7,0,2,1,1,1,0,0,-1
3105,3,0,7,0,6,2,0,0,8,1,0,3,3,3,5,0,2,1,5,0,4,6,-1
2593,3,0,0,0,6,2,0,0,10,1,0,3,3,5,5,0,2,1,5,1,4,6,-1
2576,2,2,3,0,6,2,0,0,8,1,0,3,3,7,3,0,2,1,5,1,5,6,-1
3329,2,0,3,0,6,2,0,0,7,1,0,3,3,7,5,0,2,1,5,0,4,6,-1
656,3,0,8,1,6,2,1,0,0,1,3,3,3,7,7,0,2,1,1,1,3,0,-1
3070,3,2,3,0,6,2,0,0,8,1,0,3,3,7,7,0,2,1,5,0,4,6,-1
6017,3,2,0,1,4,2,0,1,2,1,6,2,3,5,7,0,2,1,1,7,4,3,1
5538,2,3,0,0,6,2,0,0,9,0,6,3,3,7,6,0,2,2,1,7,1,5,-1
7905,3,3,0,1,6,0,0,0,1,0,6,3,3,4,4,0,1,1,5,1,4,1,-1
858,0,3,9,0,0,2,0,0,0,0,1,3,3,7,7,0,2,1,5,0,2,2,-1
5899,3,2,9,1,4,2,0,0,7,0,0,2,2,1,5,0,2,1,3,3,5,0,1
1383,3,3,0,1,6,2,1,0,1,1,3,0,3,7,7,0,2,1,1,0,0,0,-1
7329,0,3,3,1,6,2,1,0,7,0,6,3,3,7,7,0,2,2,5,7,2,0,-1
7803,4,0,3,1,6,2,1,0,10,0,6,2,3,7,7,0,2,2,5,7,3,0,-1
4940,3,0,9,1,4,2,0,0,4,0,0,2,2,1,5,0,2,1,3,3,5,6,1
833,2,2,9,0,1,2,0,0,10,0,5,3,1,7,7,0,2,1,5,1,3,0,-1
2927,2,0,3,0,6,2,0,0,7,1,0,3,3,7,3,0,2,1,5,0,4,6,-1
1614,3,3,0,0,7,2,0,1,7,0,3,3,3,7,7,0,2,1,5,1,4,0,1
3797,3,2,7,0,6,2,0,0,7,1,0,3,3,5,5,0,2,1,5,1,5,6,-1
7523,3,3,0,1,6,0,0,0,6,0,6,3,3,4,4,0,1,1,5,1,1,1,-1
3356,3,0,3,0,6,2,0,0,8,1,0,3,3,7,5,0,2,1,5,1,5,6,-1
213,2,0,3,1,6,2,0,1,1,0,3,3,3,7,7,0,2,1,5,1,5,4,-1
2520,2,0,7,0,6,2,0,0,7,1,0,3,3,5,5,0,2,1,5,0,4,6,-1
7621,4,2,0,1,3,2,0,1,2,1,6,3,3,5,5,0,2,1,1,7,4,1,1
131,0,2,8,0,1,2,0,0,10,0,1,3,3,7,7,0,2,1,5,1,3,2,-1
3087,2,0,3,1,4,2,0,0,3,0,0,2,2,5,1,0,2,1,3,3,5,6,1
4535,3,2,9,1,4,2,0,0,3,0,0,2,2,1,5,0,2,1,3,3,5,6,1
8098,4,3,7,1,3,2,0,1,2,1,6,2,2,7,5,0,2,1,1,7,4,6,1
6067,2,3,0,1,8,2,0,1,2,1,6,3,2,5,7,0,2,1,1,7,4,3,1
6517,2,0,3,1,6,2,1,0,7,0,6,3,2,7,7,0,2,2,5,7,2,0,-1
2524,2,2,3,0,6,2,0,0,1,1,0,3,3,7,5,0,2,1,5,1,5,6,-1
3467,3,2,0,0,6,2,0,0,1,1,0,3,3,5,3,0,2,1,5,1,4,6,-1
5705,2,3,1,0,4,2,0,0,10,1,0,0,0,7,7,0,2,1,5,3,4,4,1
3800,3,2,7,0,6,2,0,0,10,1,0,3,3,3,7,0,2,1,5,1,5,6,-1
4949,2,2,3,1,4,2,0,0,3,0,0,2,2,0,1,0,2,1,3,3,4,3,1
448,0,3,8,0,1,2,0,0,10,0,1,3,3,7,7,0,2,1,5,0,3,2,-1
5404,2,2,0,1,4,2,0,1,2,1,6,2,2,7,7,0,2,1,1,7,4,3,1
3765,3,2,7,0,6,2,0,0,10,1,0,3,3,5,7,0,2,1,5,0,4,6,-1
6034,2,3,0,1,8,2,0,1,2,1,6,2,2,7,7,0,2,1,1,7,4,6,1
7774,2,3,0,1,3,2,0,1,2,1,6,3,2,7,7,0,2,1,1,7,4,3,1
699,3,3,0,1,6,2,1,0,1,1,3,0,3,7,7,0,2,1,1,1,0,0,-1
5823,3,3,7,0,6,2,0,0,10,0,6,3,3,6,6,0,2,2,1,7,1,5,-1
103,2,2,9,0,0,2,0,0,1,0,5,3,1,7,7,0,2,1,5,0,5,3,-1
7461,4,3,0,1,8,2,0,1,2,1,6,3,2,7,7,0,2,1,1,7,4,3,1
523,2,3,0,0,7,2,0,1,1,0,3,3,3,7,7,0,2,1,5,1,3,4,1
3017,2,0,3,1,4,2,0,0,4,0,0,2,2,5,1,0,2,1,3,3,5,3,1
3851,3,2,3,0,6,2,0,0,8,1,0,3,3,5,7,0,2,1,5,0,5,6,-1
1102,2,0,3,1,6,2,1,0,3,1,3,3,3,7,7,0,2,1,1,1,3,0,-1
1821,2,0,0,1,6,2,1,0,3,1,3,3,0,7,7,0,2,1,1,0,3,0,-1
1415,3,0,0,1,6,2,1,0,3,1,3,3,0,7,7,0,2,1,1,0,0,0,-1
165,3,2,9,0,1,2,0,0,10,0,5,3,1,7,7,0,2,1,5,1,5,3,-1
7512,4,3,0,1,8,2,0,1,2,1,6,2,2,5,7,0,2,1,1,7,4,1,1
3308,2,2,3,0,6,2,0,0,7,1,0,3,3,5,5,0,2,1,5,0,5,6,-1
6907,2,0,3,1,6,2,1,0,4,0,6,3,2,7,7,0,2,2,5,7,3,0,-1
5003,3,0,9,1,4,2,0,0,7,0,0,2,2,0,1,0,2,1,3,3,4,6,1
6758,2,2,7,1,8,2,0,1,2,1,6,2,3,5,7,0,2,1,1,7,4,6,1
6493,3,3,7,1,8,2,0,1,2,1,6,2,2,5,7,0,2,1,1,7,4,1,1
5305,2,2,0,1,8,2,0,1,2,1,6,3,3,7,7,0,2,1,1,7,4,1,1
6515,2,3,0,1,4,2,0,1,2,1,6,2,3,7,7,0,2,1,1,7,4,3,1
3189,3,0,7,0,6,2,0,0,7,1,0,3,3,7,7,0,2,1,5,0,5,6,-1
5956,2,2,0,1,8,2,0,1,2,1,6,2,3,5,5,0,2,1,1,7,4,3,1
7011,0,3,8,1,6,2,1,0,4,0,6,3,3,7,7,0,2,2,5,7,3,0,-1
2555,2,2,0,0,6,2,0,0,8,1,0,3,3,5,5,0,2,1,5,1,4,6,-1
3383,3,0,3,0,6,2,0,0,8,1,0,3,3,3,3,0,2,1,5,0,5,6,-1
3962,3,0,9,1,4,2,0,0,4,0,0,2,2,5,1,0,2,1,3,3,5,6,1
5837,2,2,0,1,4,2,0,1,2,1,6,3,3,5,7,0,2,1,1,7,4,3,1
2499,2,2,3,0,6,2,0,0,7,1,0,3,3,7,3,0,2,1,5,0,4,6,-1
395,2,0,3,1,6,2,1,0,3,1,3,0,0,7,7,0,2,1,1,1,0,0,-1
625,2,3,8,0,1,2,0,0,4,0,1,3,3,7,7,0,2,1,5,0,3,2,-1
4791,2,2,9,1,4,2,0,0,3,0,0,2,2,5,0,0,2,1,3,3,4,3,1
3997,2,2,3,1,4,2,0,0,3,0,0,2,2,5,1,0,2,1,3,3,4,0,1
947,0,2,8,0,1,2,0,0,10,0,1,3,3,7,7,0,2,1,5,0,3,0,-1
761,3,2,0,0,1,2,0,0,7,0,5,3,1,7,7,0,2,1,5,0,5,0,-1
3430,3,2,3,0,6,2,0,0,7,1,0,3,3,5,7,0,2,1,5,1,4,6,-1
2739,2,2,7,0,6,2,0,0,8,1,0,3,3,5,7,0,2,1,5,0,5,6,-1
6407,3,3,0,1,3,2,0,1,2,1,6,3,2,5,7,0,2,1,1,7,4,1,1
5479,4,2,5,0,6,2,0,0,10,0,6,3,3,6,6,0,2,2,1,7,1,5,-1
6324,3,2,7,1,8,2,0,1,2,1,6,2,3,5,7,0,2,1,1,7,4,3,1
1443,3,0,0,1,6,2,1,0,1,1,3,0,0,7,7,0,2,1,1,1,3,0,-1
4039,3,0,3,0,6,2,0,0,8,1,0,3,3,3,7,0,2,1,5,0,4,6,-1
5497,3,2,4,1,6,2,0,1,10,0,6,3,0,7,7,0,2,1,2,3,4,6,-1
645,2,3,9,0,1,2,1,1,1,1,0,3,3,7,7,0,2,1,5,6,4,6,-1
